gene	BF.misA	BF.misB	BF.pLoF	BF.total	qval	pval	oe_lof_upper	oe_lof_upper_bin	dn.misA	dn.misB	dn.pLoF	case.pLoF	ctrl.pLoF
TEX10	0.688734	0.910925	0.0949965	0.0595994	0.98357	0.820001	0.163	0	0	0	0	1	2
FAF1	0.738127	0.926732	0.0871162	0.0595915	0.983571	0.82007	0.251	0	0	0	0	0	0
MGAT3	0.643939	0.895882	0.103297	0.0595914	0.983572	0.82012	0.631	3	0	0	0	0	0
NBPF14	0.829656	0.954158	0.075273	0.0595878	0.983573	0.82017	1.939	9	0	0	0	0	0
PDIA4	0.734602	0.925629	0.0876291	0.0595851	0.983574	0.820219	0.509	2	0	0	0	0	0
PRSS22	0.828806	0.953913	0.0753329	0.0595588	0.983575	0.820237	0.94	5	0	0	0	0	2
CDK3	0.850035	0.959971	0.0729799	0.0595523	0.983576	0.820254	1.259	7	0	0	0	0	2
PTH1R	0.696989	0.913621	0.0935123	0.0595471	0.983577	0.820303	0.411	1	0	0	0	0	0
SLC30A5	0.74485	0.928826	0.0860662	0.0595437	0.983578	0.820352	0.459	2	0	0	0	0	0
ARHGEF11	0.431062	0.812018	0.170105	0.0595417	0.983579	0.820377	0.215	0	0	0	0	1	1
TMEM63A	0.667108	0.903752	0.0987324	0.0595258	0.98358	0.820415	0.834	4	0	0	0	1	2
PARP6	0.743746	0.928483	0.0861867	0.0595167	0.98358	0.820465	0.186	0	0	0	0	0	0
DSC2	0.681232	0.908455	0.096165	0.0595135	0.983581	0.820487	0.689	3	0	0	0	1	2
PABPC3	0.69845	0.914096	0.0931903	0.0594974	0.983582	0.820544	1.667	8	0	0	0	0	0
CIR1	0.838717	0.956755	0.074132	0.059487	0.983583	0.820582	0.991	5	0	0	0	2	3
ERGIC2	0.865197	0.964234	0.0712829	0.059468	0.983584	0.82068	0.628	3	0	0	0	0	2
GTPBP2	0.699117	0.914313	0.0930294	0.0594655	0.983585	0.820728	0.433	2	0	0	0	0	0
G6PC2	0.863784	0.963839	0.0713352	0.05939	0.983587	0.820815	1.801	9	0	0	0	0	2
MLLT1	0.704424	0.916031	0.0919959	0.0593626	0.983588	0.820897	0.288	1	0	0	0	0	0
ZC3H12C	0.659904	0.901326	0.0997945	0.0593566	0.983589	0.820918	0.252	0	0	0	0	1	2
CNOT4	0.713393	0.918913	0.0905437	0.0593556	0.98359	0.820967	0.143	0	0	0	0	0	0
C2CD3	0.449004	0.820099	0.161141	0.0593364	0.983591	0.820981	0.644	3	0	0	0	3	2
KLC1	0.715078	0.919452	0.0902441	0.0593337	0.983592	0.821029	0.408	1	0	0	0	0	0
GPAT2	0.759981	0.933489	0.0836035	0.0593112	0.983593	0.821088	1.124	6	0	0	0	0	0
DHRS7	0.871937	0.966111	0.0704033	0.0593069	0.983594	0.821105	1.488	8	0	0	0	0	2
AK5	0.763539	0.934576	0.0831015	0.0593	0.983595	0.821154	0.558	2	0	0	0	0	0
ZBTB22	0.702247	0.915327	0.0922347	0.0592871	0.983595	0.821202	0.579	2	0	0	0	0	0
DMTF1	0.729697	0.924088	0.087922	0.0592862	0.983596	0.82125	0.317	1	0	0	0	0	0
SMOX	0.671561	0.905242	0.0974942	0.0592692	0.983597	0.821316	0.467	2	0	0	0	0	0
SPIRE2	0.626162	0.889708	0.106347	0.059246	0.983598	0.82135	0.861	4	0	0	0	1	2
SNX21	0.776048	0.93837	0.0813051	0.059208	0.983599	0.821431	1.447	7	0	0	0	0	0
LRRC8B	0.712514	0.918632	0.0904265	0.0591876	0.9836	0.821497	0.249	0	0	0	0	0	0
SRP68	0.726753	0.92316	0.0882191	0.059187	0.983601	0.821547	0.452	2	0	0	0	0	0
NELFA	0.702669	0.915463	0.0920066	0.0591848	0.983602	0.821595	0.514	2	0	0	0	0	0
ZNF670	0.863409	0.963734	0.0711103	0.0591706	0.983603	0.821634	1.829	9	0	0	0	0	2
MOGS	0.645224	0.896324	0.102309	0.0591686	0.983604	0.821652	0.957	5	0	0	0	1	2
PARPBP	0.807745	0.947794	0.0772657	0.0591527	0.983605	0.821692	1.453	7	0	0	0	2	3
PPID	0.859824	0.962729	0.0714331	0.0591307	0.983606	0.821719	1.169	6	0	0	0	0	2
ZYG11B	0.725006	0.922608	0.0883836	0.0591194	0.983607	0.821769	0.252	0	0	0	0	0	0
ZNF324	0.642135	0.895261	0.102826	0.0591124	0.983608	0.821831	0.61	3	0	0	0	0	0
CCDC69	0.863862	0.96386	0.070953	0.0590785	0.983609	0.821916	1.283	7	0	0	0	0	2
ZNF483	0.739234	0.927078	0.0861983	0.059074	0.98361	0.82198	0.324	1	0	0	0	0	0
GAB1	0.721937	0.921635	0.0887564	0.0590552	0.98361	0.822027	0.439	2	0	0	0	0	0
CNTN2	0.513401	0.84734	0.135737	0.0590489	0.983611	0.822053	0.437	2	0	0	0	0	1
STX2	0.86497	0.96417	0.0707993	0.059045	0.983612	0.822067	1.105	6	0	0	0	0	2
EPHB2	0.497397	0.840807	0.141168	0.0590386	0.983613	0.82209	0.184	0	0	0	0	0	1
TBCK	0.708889	0.917469	0.0907738	0.0590378	0.983614	0.822112	0.871	4	0	0	0	1	2
RPF1	0.853626	0.960986	0.0719476	0.0590202	0.983615	0.822175	1.192	6	0	0	0	0	2
PABPC1	0.73114	0.924543	0.0872839	0.0590013	0.983616	0.822241	0.27	1	0	0	0	0	0
GCKR	0.732586	0.924997	0.0870609	0.058996	0.983617	0.822304	1.149	6	0	0	0	0	0
FOXK2	0.688459	0.910835	0.0940813	0.0589958	0.983618	0.822354	0.58	3	0	0	0	0	0
GGNBP2	0.725163	0.922657	0.0881443	0.0589753	0.983619	0.822435	0.073	0	0	0	0	0	0
HELB	0.639022	0.894187	0.103205	0.0589716	0.98362	0.82245	1.172	6	0	0	0	3	3
LILRB1	0.712097	0.918498	0.0901474	0.0589618	0.983621	0.822499	1.055	5	0	0	0	0	0
CASC3	0.69788	0.913911	0.0924306	0.0589523	0.983622	0.822546	0.379	1	0	0	0	0	0
CARM1	0.698633	0.914155	0.0922948	0.0589449	0.983623	0.822629	0.099	0	0	0	0	0	0
BTBD2	0.714164	0.91916	0.0897861	0.0589383	0.983624	0.822678	0.388	1	0	0	0	0	0
CNOT10	0.725185	0.922664	0.0880685	0.0589268	0.983624	0.822727	0.305	1	0	0	0	0	0
TBC1D21	0.842939	0.957958	0.0729515	0.0589084	0.983625	0.82274	1.06	5	0	0	0	0	2
NTN4	0.726103	0.922955	0.0878769	0.0588916	0.983626	0.822788	0.344	1	0	0	0	0	0
DDX50	0.722683	0.921872	0.0883829	0.0588826	0.983627	0.822838	0.608	3	0	0	0	0	0
ATP9A	0.527226	0.852869	0.130939	0.0588775	0.983628	0.822863	0.205	0	0	0	0	0	1
MBD5	0.53684	0.856653	0.128013	0.0588714	0.983629	0.82289	0.136	0	0	0	0	0	1
PHF21A	0.731061	0.924518	0.0870953	0.0588659	0.98363	0.822939	0.08	0	0	0	0	0	0
PADI1	0.708233	0.917258	0.0906066	0.058861	0.983631	0.822988	1.136	6	0	0	0	0	0
C2orf81	0.707394	0.916988	0.090714	0.0588435	0.983632	0.823037	0.801	4	0	0	0	0	0
CLTCL1	0.460969	0.825361	0.154658	0.058842	0.983633	0.823037	0.982	5	0	0	1	3	5
PARP12	0.72088	0.9213	0.0885619	0.058818	0.983635	0.823136	0.768	4	0	0	0	0	0
FGFRL1	0.668411	0.904189	0.0972322	0.0587642	0.983637	0.823323	0.73	3	0	0	0	0	0
DHX40	0.745598	0.929058	0.0848264	0.0587596	0.983638	0.82337	0.362	1	0	0	0	0	0
SLC7A1	0.685647	0.909911	0.0941836	0.0587591	0.983638	0.82342	0.267	0	0	0	0	0	0
RANGAP1	0.732858	0.925082	0.0866699	0.0587582	0.983639	0.823468	0.533	2	0	0	0	0	0
KCND2	0.684688	0.909595	0.094345	0.058757	0.98364	0.823517	0.574	2	0	0	0	0	0
TBRG1	0.857168	0.961983	0.0712486	0.0587502	0.983641	0.823531	0.865	4	0	0	0	0	2
PWWP2A	0.720913	0.92131	0.0884424	0.0587421	0.983642	0.82358	0.297	1	0	0	0	0	0
STAT4	0.742678	0.928151	0.0851917	0.0587242	0.983643	0.823643	0.347	1	0	0	0	0	0
DTX2	0.693254	0.912404	0.0928255	0.0587147	0.983644	0.823693	0.571	2	0	0	0	0	0
SLC25A12	0.722182	0.921713	0.0882069	0.0587144	0.983645	0.823742	0.416	1	0	0	0	0	0
RPA1	0.726809	0.923178	0.0874661	0.0586875	0.983646	0.823914	0.431	2	0	0	0	0	0
DPYSL2	0.701285	0.915015	0.0914513	0.058683	0.983647	0.823963	0.274	1	0	0	0	0	0
NR4A2	0.70949	0.917662	0.090129	0.0586804	0.983648	0.82401	0.133	0	0	0	0	0	0
GRAP2	0.83653	0.95613	0.0733529	0.0586699	0.983649	0.824044	0.765	4	0	0	0	0	2
CHST15	0.708408	0.917314	0.0902734	0.0586626	0.98365	0.824094	0.803	4	0	0	0	0	0
ARPC4-TTLL3	0.688819	0.910953	0.0933901	0.0586006	0.983651	0.824312	1.077	6	0	0	0	0	0
SCNN1G	0.69715	0.913674	0.0919925	0.0585962	0.983651	0.824361	0.408	1	0	0	0	0	0
ZNF148	0.723464	0.92212	0.0878255	0.0585902	0.983652	0.824412	0.103	0	0	0	0	0	0
STXBP1	0.69366	0.912537	0.092555	0.0585864	0.983653	0.824478	0.086	0	0	0	0	0	0
ZRANB1	0.714461	0.919255	0.0891669	0.0585623	0.983654	0.824563	0.246	0	0	0	0	0	0
IL17RD	0.664245	0.90279	0.0976509	0.0585587	0.983655	0.824582	0.688	3	0	0	0	1	2
KHDRBS2	0.847263	0.959186	0.0720462	0.0585507	0.983656	0.824613	0.61	3	0	0	0	0	2
PIF1	0.74926	0.930192	0.0839983	0.0585431	0.983657	0.824662	1.325	7	0	0	0	0	0
XIRP2	0.256035	0.716722	0.318994	0.0585372	0.983658	0.824667	0.928	5	0	0	0	7	3
FOLH1	0.753068	0.931367	0.083447	0.0585282	0.983659	0.824741	0.741	3	0	0	0	0	0
C10orf120	0.845026	0.958552	0.0722494	0.0585221	0.98366	0.824763	1.898	9	0	0	0	0	2
SLC1A6	0.686143	0.910074	0.0936968	0.0585081	0.983661	0.824827	0.433	2	0	0	0	0	0
ENG	0.693702	0.91255	0.0924155	0.0585025	0.983662	0.824875	0.24	0	0	0	0	0	0
KCNG4	0.694108	0.912683	0.092339	0.0584968	0.983663	0.824945	1.893	9	0	0	0	0	0
PGAM5	0.832898	0.955089	0.0735285	0.0584913	0.983664	0.824961	1.219	6	0	0	0	0	2
PIK3R6	0.65158	0.898499	0.0998802	0.0584743	0.983665	0.825005	1.461	7	0	0	0	1	2
ATR	0.350473	0.772445	0.215876	0.0584423	0.983667	0.825126	0.399	1	0	0	1	1	3
SYK	0.711483	0.918301	0.0894273	0.0584278	0.983668	0.825257	0.185	0	0	0	0	0	0
XPR1	0.70308	0.915596	0.0907318	0.0584075	0.983669	0.825324	0.156	0	0	0	0	0	0
SRFBP1	0.853546	0.960963	0.0711813	0.0583848	0.98367	0.825341	1.258	7	0	0	0	0	2
MIS18BP1	0.667949	0.904034	0.0966703	0.0583742	0.983671	0.825368	0.79	4	0	0	0	3	3
EIF2B2	0.860843	0.963015	0.0703936	0.0583567	0.983672	0.82544	1.517	8	0	0	0	0	2
ARFIP2	0.837649	0.95645	0.0728351	0.0583533	0.983673	0.825456	0.429	2	0	0	0	0	2
BEGAIN	0.664582	0.902903	0.0972414	0.05835	0.983674	0.825504	0.32	1	0	0	0	0	0
MUC20	0.789922	0.942528	0.0783354	0.0583225	0.983675	0.825602	1.096	6	0	0	0	0	0
PAPOLA	0.745702	0.92909	0.0841677	0.0583134	0.983676	0.825651	0.177	0	0	0	0	0	0
ARHGEF10L	0.45833	3.36576	0.0377895	0.0582951	0.983677	0.825667	0.442	2	0	1	0	0	2
CPEB4	0.705239	0.916293	0.0900383	0.0581832	0.983677	0.825891	0.301	1	0	0	0	0	0
TAF5L	0.706	0.916539	0.0899004	0.0581724	0.983678	0.825941	0.193	0	0	0	0	0	0
PRSS54	0.822663	0.95214	0.0742448	0.0581552	0.98368	0.826021	0.86	4	0	0	0	0	2
RFWD2	0.765645	0.935218	0.0812169	0.0581549	0.983681	0.82607	0.202	0	0	0	0	0	0
PAPD7	0.732451	0.924954	0.0858168	0.0581394	0.983682	0.82612	0.186	0	0	0	0	0	0
DYNC1I1	0.7257	0.922827	0.0867792	0.0581156	0.983683	0.826186	0.678	3	0	0	0	0	0
DNAJC14	0.698794	0.914208	0.0909609	0.0581097	0.983684	0.826247	0.089	0	0	0	0	0	0
CTNNBL1	0.722059	0.921674	0.0873094	0.0581047	0.983685	0.826296	0.51	2	0	0	0	0	0
SP4	0.732451	0.924954	0.08573	0.0580806	0.983686	0.826362	0.283	1	0	0	0	0	0
SP3	0.733616	0.92532	0.0855577	0.0580792	0.983687	0.826411	0.146	0	0	0	0	0	0
NTNG2	0.696206	0.913366	0.0913296	0.0580757	0.983688	0.82646	0.201	0	0	0	0	0	0
PTPN5	0.710091	0.917855	0.0890994	0.0580715	0.983689	0.82651	0.56	2	0	0	0	0	0
C17orf97	0.792448	0.943279	0.0776877	0.0580715	0.98369	0.826559	1.969	9	0	0	0	0	0
SLC9A8	0.731434	0.924635	0.0858637	0.0580704	0.98369	0.826609	1.014	5	0	0	0	0	0
RASAL2	0.53746	0.856895	0.126086	0.0580686	0.983691	0.826634	0.335	1	0	0	0	0	1
PRKCZ	0.678535	0.907562	0.0942713	0.0580534	0.983692	0.826705	0.4	1	0	0	0	0	0
ANAPC4	0.734183	0.925498	0.0853563	0.0579983	0.983693	0.826853	0.461	2	0	0	0	0	0
RPTOR	0.394081	3.20856	0.0458645	0.0579926	0.983694	0.826855	0.101	0	0	1	0	0	0
DPP10	0.730633	0.924383	0.0858608	0.057989	0.983695	0.826903	0.178	0	0	0	0	0	0
GPR137B	0.840336	0.957217	0.0720783	0.0579786	0.983696	0.826944	1.319	7	0	0	0	0	2
LPCAT1	0.695734	0.913213	0.0912498	0.0579759	0.983697	0.826992	0.478	2	0	0	0	0	0
FAM172A	0.836348	0.956078	0.0724367	0.0579214	0.983698	0.827105	0.725	3	0	0	0	2	3
CLCA2	0.692678	0.912216	0.0916227	0.0578938	0.983699	0.827246	1.273	7	0	0	0	1	2
COG7	0.68141	0.908514	0.0934875	0.0578753	0.9837	0.827266	0.661	3	0	0	0	1	2
PHTF2	0.752951	0.931331	0.0824681	0.0578305	0.983702	0.827372	0.545	2	0	0	0	0	0
GGT1	0.694825	0.912916	0.0911193	0.0577985	0.983702	0.827451	0.738	3	0	0	0	0	0
MEX3D	0.731332	0.924603	0.0854231	0.0577624	0.983703	0.827542	0.364	1	0	0	0	0	0
HSPA2	0.643051	0.895577	0.100277	0.0577499	0.983704	0.827603	0.671	3	0	0	0	0	0
NT5C1B-RDH14	0.685869	0.909984	0.0925238	0.0577468	0.983705	0.827652	0.947	5	0	0	0	0	0
TTLL5	0.536155	0.856385	0.125767	0.0577468	0.983706	0.827668	0.757	4	0	0	0	2	2
RANBP10	0.722706	0.921879	0.0866313	0.0577179	0.983707	0.827747	0.321	1	0	0	0	0	0
SFPQ	0.746451	0.929322	0.0832009	0.057716	0.983708	0.827807	0.152	0	0	0	0	0	0
KLHL14	0.753837	0.931603	0.0821829	0.0577151	0.983709	0.827857	0.495	2	0	0	0	0	0
SGMS2	0.839761	0.957053	0.0717977	0.0577035	0.98371	0.827872	0.578	2	0	0	0	0	2
MRPL2	0.815427	0.950039	0.0744824	0.0577006	0.983711	0.82789	1.147	6	0	0	0	0	2
CD1D	0.854118	0.961124	0.0702561	0.0576741	0.983712	0.82791	0.996	5	0	0	0	0	2
SLC29A4	0.678472	0.907541	0.0936636	0.0576725	0.983713	0.827959	0.922	5	0	0	0	0	0
SLC39A10	0.705902	0.916507	0.0891333	0.0576661	0.983714	0.828008	0.278	1	0	0	0	0	0
ASB2	0.671015	0.90506	0.0948471	0.0576014	0.983714	0.828114	1.218	6	0	0	0	0	0
ZNF213	0.699419	0.91441	0.0900407	0.057586	0.983715	0.82818	1.055	5	0	0	0	0	0
SLITRK6	0.717995	0.920382	0.087089	0.057551	0.983716	0.828246	1.27	7	0	0	0	0	0
DHX32	0.726439	0.923061	0.0858169	0.0575443	0.983717	0.828297	0.888	4	0	0	0	0	0
WDR3	0.673639	0.905935	0.0941659	0.0574669	0.983718	0.828429	0.73	3	0	0	0	1	2
FOXN1	0.701468	0.915075	0.0894825	0.0574385	0.983719	0.82851	0.349	1	0	0	0	0	0
FLCN	0.683057	0.909058	0.09245	0.0574058	0.98372	0.828587	0.388	1	0	0	0	0	0
ZNF579	0.723397	0.922098	0.0860371	0.0573905	0.983721	0.828655	0.457	2	0	0	0	0	0
NAAA	0.840009	0.957124	0.0713493	0.0573643	0.983722	0.82869	1.232	6	0	0	0	0	2
EIF4B	0.688491	0.910845	0.0914603	0.0573555	0.983723	0.828738	0.123	0	0	0	0	0	0
EPC2	0.734897	0.925722	0.0842894	0.0573429	0.983724	0.828836	0.159	0	0	0	0	0	0
ALOX12	0.710026	0.917834	0.0879594	0.0573219	0.983725	0.828905	1.039	5	0	0	0	0	0
UBASH3A	0.684298	0.909467	0.092071	0.0573001	0.983727	0.829073	0.918	5	0	0	0	0	0
SLC9B2	0.815111	0.949947	0.0739726	0.0572779	0.983728	0.829126	0.846	4	0	0	0	2	3
DAP3	0.833843	0.95536	0.0718919	0.0572706	0.983729	0.829161	1.105	6	0	0	0	0	2
ZNF25	0.851888	0.960495	0.0699837	0.0572631	0.98373	0.829227	0.906	4	0	0	0	0	2
SLC14A1	0.810532	0.94861	0.0744504	0.0572433	0.983731	0.829278	1.496	8	0	0	0	0	2
PRKG2	0.730836	0.924447	0.0846884	0.0572171	0.983732	0.829363	0.366	1	0	0	0	0	0
NVL	0.686893	0.91032	0.0914747	0.0571985	0.983733	0.82945	0.923	5	0	0	0	1	2
TTC39A	0.764201	0.934778	0.0800559	0.0571886	0.983734	0.8295	0.559	2	0	0	0	0	0
RANBP9	0.772739	0.937371	0.078937	0.0571775	0.983735	0.829546	0.13	0	0	0	0	0	0
CLCNKA	0.693905	0.912617	0.0902696	0.057165	0.983736	0.829615	1.116	6	0	0	0	0	0
EPG5	0.344286	0.769148	0.215872	0.0571644	0.983737	0.82963	0.456	2	0	0	0	2	1
KEL	0.675194	0.906453	0.0933944	0.0571603	0.983738	0.829651	1.092	6	0	0	0	1	2
PRKCSH	0.718383	0.920506	0.0864148	0.057144	0.983738	0.829701	0.762	4	0	0	0	0	0
UNC93A	0.777816	0.938903	0.0782412	0.057139	0.983739	0.82972	1.686	8	0	0	0	2	3
TMC2	0.655834	0.899947	0.0968075	0.0571373	0.98374	0.829721	1.151	6	0	0	1	1	5
MFSD5	0.759887	0.93346	0.0805209	0.0571154	0.983741	0.829754	0.809	4	0	0	0	2	3
MTNR1A	0.823174	0.952288	0.0728552	0.057111	0.983742	0.829822	1.769	9	0	0	0	0	2
TGFBI	0.69773	0.913862	0.0895257	0.0570842	0.983743	0.829931	0.796	4	0	0	0	0	0
NUTM2F	0.710343	0.917936	0.087521	0.057068	0.983744	0.829982	1.222	6	0	0	0	0	0
LSS	0.63392	0.892418	0.100874	0.0570667	0.983745	0.830001	0.603	3	0	0	0	1	2
DDX58	0.709971	0.917816	0.0875067	0.0570214	0.983746	0.830021	1.075	6	0	0	0	1	2
RNF121	0.852989	0.960806	0.0695256	0.0569802	0.983747	0.830109	0.487	2	0	0	0	0	2
B4GALT6	0.832924	0.955097	0.0716095	0.056967	0.983748	0.830124	0.371	1	0	0	0	0	2
DSC1	0.678305	0.907486	0.0925344	0.0569598	0.983749	0.830171	0.947	5	0	0	0	1	2
PPAN	0.56874	0.868876	0.115254	0.0569544	0.98375	0.830191	1.163	6	0	0	0	1	2
ITGB7	0.635954	0.893124	0.100232	0.0569304	0.98375	0.830352	0.649	3	0	0	0	1	2
ZNF585A	0.748322	0.929902	0.0817797	0.0569077	0.983752	0.83045	0.736	3	0	0	0	0	0
CSTF3	0.726148	0.922969	0.0849098	0.0569075	0.983753	0.8305	0.303	1	0	0	0	0	0
LIN54	0.735272	0.925839	0.0835901	0.0569034	0.983754	0.830597	0.172	0	0	0	0	0	0
NCSTN	0.70525	0.916297	0.0879979	0.0568658	0.983756	0.830723	0.234	0	0	0	0	0	0
MEPCE	0.703492	0.915729	0.0882437	0.0568473	0.983757	0.830817	0.21	0	0	0	0	0	0
ZFP64	0.650162	0.898015	0.0973049	0.056812	0.983758	0.830946	0.758	4	0	0	0	0	0
TRPC6	0.666217	0.903453	0.0943523	0.0567903	0.983759	0.831004	0.654	3	0	0	0	1	2
NPLOC4	0.722026	0.921664	0.0853052	0.0567676	0.98376	0.83107	0.134	0	0	0	0	0	0
SV2A	0.64311	0.895597	0.098545	0.0567588	0.983761	0.831107	0.414	1	0	0	0	1	2
RTF1	0.728044	0.923567	0.0843979	0.0567489	0.983761	0.831157	0.122	0	0	0	0	0	0
TET2	0.459423	0.824686	0.149741	0.0567339	0.983762	0.831182	1.38	7	0	0	0	0	1
CTC-360G5.8	0.682322	0.908815	0.0914504	0.0567088	0.983763	0.831277	1.108	6	0	0	0	0	0
ATP8B2	0.507468	0.844936	0.132242	0.0567026	0.983764	0.831303	0.407	1	0	0	0	0	1
TM6SF2	0.820316	0.95146	0.0726424	0.0566972	0.983765	0.831319	0.921	5	0	0	0	0	2
TSKS	0.68971	0.911245	0.0902075	0.0566949	0.983766	0.831369	0.259	0	0	0	0	0	0
PXN	0.69156	0.91185	0.089872	0.0566732	0.983767	0.831433	0.506	2	0	0	0	0	0
RREB1	0.328733	3.0307	0.0568558	0.0566449	0.983768	0.83147	0.156	0	0	1	0	0	0
CPXM1	0.640041	0.894539	0.0989104	0.0566304	0.983769	0.831504	0.906	4	0	0	0	1	2
LRRC32	0.671892	0.905352	0.0930625	0.0566098	0.98377	0.831588	0.921	5	0	0	0	0	0
YTHDF1	0.721269	0.921423	0.0851285	0.0565759	0.983771	0.831709	0.241	0	0	0	0	0	0
PIK3R1	0.714054	0.919124	0.0861865	0.0565645	0.983772	0.83176	0.228	0	0	0	0	0	0
SGSM2	0.507123	0.844795	0.131996	0.0565492	0.983773	0.831805	0.604	3	0	0	0	0	1
NME7	0.84617	0.958876	0.0696849	0.0565404	0.983773	0.831821	0.909	4	0	0	0	0	2
EWSR1	0.702312	0.915348	0.0879093	0.0565133	0.983774	0.831869	0.218	0	0	0	0	0	0
MSH3	0.634611	0.892657	0.0997401	0.0565017	0.983775	0.831897	1.158	6	0	0	0	5	4
NR3C1	0.735011	0.925757	0.0829856	0.0564669	0.983776	0.831979	0.32	1	0	0	0	0	0
BHLHE41	0.870467	0.965703	0.0671724	0.0564659	0.983777	0.831993	0.206	0	0	0	0	0	2
BANP	0.690507	0.911506	0.0897057	0.0564608	0.983778	0.832092	0.273	1	0	0	0	0	0
MIPOL1	0.843425	0.958096	0.0698659	0.0564573	0.983779	0.83211	1.1	6	0	0	0	0	2
SORL1	0.324924	0.75855	0.228996	0.0564409	0.98378	0.832168	0.436	2	0	0	0	2	1
KLC2	0.670747	0.90497	0.0929693	0.0564329	0.983781	0.832256	0.315	1	0	0	0	0	0
CDK11B	0.741704	0.927848	0.0819949	0.0564279	0.983782	0.832321	0.678	3	0	0	0	0	0
UNC93B1	0.727359	0.923351	0.0839234	0.0563636	0.983784	0.832495	0.51	2	0	0	0	0	0
ALPP	0.700637	0.914806	0.0879376	0.0563633	0.983784	0.832542	1.295	7	0	0	0	0	0
RASGRP3	0.752882	0.931309	0.0803786	0.0563587	0.983785	0.832604	0.512	2	0	0	0	0	0
RELB	0.675869	0.906677	0.0919215	0.056329	0.983786	0.832728	0.262	0	0	0	0	0	0
CLIP3	0.67669	0.90695	0.091777	0.0563258	0.983787	0.832776	0.411	1	0	0	0	0	0
FBRS	0.616565	0.886323	0.103047	0.0563127	0.983788	0.832827	0.159	0	0	0	0	0	0
RBM12	0.647236	0.897014	0.096991	0.0563111	0.983789	0.832847	0.822	4	0	0	0	1	2
MTA2	0.69367	0.91254	0.0888856	0.0562648	0.98379	0.832962	0.364	1	0	0	0	0	0
TYW1	0.704272	0.915982	0.0872061	0.0562567	0.983791	0.833013	0.754	4	0	0	0	0	0
TRAF3IP1	0.727303	0.923333	0.0837689	0.0562544	0.983792	0.833077	0.737	3	0	0	0	0	0
CRHR1	0.76335	0.934519	0.0788561	0.0562532	0.983793	0.833094	0.714	3	0	0	0	0	2
NACC1	0.671675	0.90528	0.0924264	0.0562003	0.983794	0.833224	0.169	0	0	0	0	0	0
LINGO1	0.637271	0.893581	0.0986773	0.0561921	0.983795	0.833287	0.196	0	0	0	0	0	0
ZNFX1	0.394948	0.795	0.178916	0.0561766	0.983795	0.833325	0.252	0	0	0	0	1	1
FOXO3	0.701674	0.915141	0.087458	0.0561595	0.983797	0.833471	0.267	0	0	0	0	0	0
OAS1	0.823916	0.952502	0.0715604	0.0561593	0.983798	0.833485	0.927	5	0	0	0	0	2
KLHL3	0.70551	0.916381	0.0868639	0.0561589	0.983799	0.833531	0.337	1	0	0	0	0	0
STRA6	0.702041	0.91526	0.0873874	0.0561508	0.9838	0.83358	0.824	4	0	0	0	0	0
MIER2	0.693532	0.912495	0.0886817	0.0561217	0.983801	0.833735	0.358	1	0	0	0	0	0
PPP5C	0.726282	0.923011	0.0836984	0.0561086	0.983802	0.833818	0.209	0	0	0	0	0	0
SLC34A3	0.657204	0.900412	0.0947948	0.0560953	0.983803	0.833877	1.369	7	0	0	0	0	0
TM9SF4	0.684098	0.909401	0.090147	0.0560822	0.983805	0.833989	0.25	0	0	0	0	0	0
EBF1	0.716491	0.919903	0.0850855	0.05608	0.983806	0.834038	0.256	0	0	0	0	0	0
INTS10	0.723966	0.922279	0.0839663	0.0560642	0.983806	0.834104	0.156	0	0	0	0	0	0
RSBN1	0.708506	0.917346	0.0862528	0.0560596	0.983807	0.834172	0.444	2	0	0	0	0	0
FHAD1	0.893443	0.972036	0.0645481	0.0560574	0.983808	0.834179	1.346	7	0	0	0	8	6
ASAH1	0.844645	0.958443	0.0692451	0.056057	0.983809	0.834194	1.18	6	0	0	0	0	2
FAM171B	0.719669	0.920915	0.0845671	0.0560472	0.98381	0.834243	0.408	1	0	0	0	0	0
PPP1R36	0.827481	0.953531	0.0709811	0.0560061	0.983813	0.834406	1.142	6	0	0	0	0	2
NPHS2	0.855008	0.961375	0.068101	0.0559779	0.983814	0.834438	1.175	6	0	0	0	0	2
TM9SF1	0.64315	0.895611	0.0970792	0.0559188	0.983815	0.834551	1.019	5	0	0	0	0	0
MFSD6	0.681829	0.908652	0.0902056	0.0558865	0.983816	0.834723	0.822	4	0	0	0	0	0
ZNF281	0.706827	0.916805	0.0861907	0.0558536	0.983816	0.834803	0.249	0	0	0	0	0	0
TOR3A	0.827764	0.953613	0.0707252	0.0558281	0.983817	0.834872	1.633	8	0	0	0	0	2
TP63	0.666228	0.903456	0.0927304	0.0558151	0.983818	0.83492	0.267	0	0	0	0	0	0
NOXO1	0.819692	0.951279	0.0715676	0.0558052	0.983819	0.83495	1.619	8	0	0	0	0	2
FOXRED2	0.612616	0.884919	0.102933	0.0558014	0.98382	0.834969	0.622	3	0	0	0	1	2
CHST1	0.691379	0.911791	0.0885178	0.055801	0.983821	0.835019	0.463	2	0	0	0	0	0
TNFRSF8	0.695874	0.913258	0.0877887	0.0557908	0.983822	0.835082	0.359	1	0	0	0	0	0
TRPV6	0.64816	0.897331	0.0958857	0.0557685	0.983824	0.835117	0.666	3	0	0	0	1	2
SP1	0.713141	0.918832	0.0850919	0.055757	0.983825	0.835166	0.1	0	0	0	0	0	0
